ID,scopus_name,scopus_id,grad_year
"Banerjee, Snehamay;University of Maryland, College Park;1989","Banerjee, Snehamay",7404545187,1989
"Banerjee, Suman;University of Iowa","Banerjee, Suman",28067452800,
"Banerji, Kunal;University of Kentucky;1992","Banerji, Kunal",7005849203,1992
"Bang, James;University of Illinois;2005","Bang, James T.",18833358100,2005
"Bangassa, Kenbata;University of Strathclyde","Bangassa, Kenbata",35932121700,
"Bange, Mary M.;University of Wisconsin, Madison;1991","Bange, Mary M.",7003322905,1991
"Bangert, David C.;Harvard University;1989","Bangert, David C.",6603108479,1989
"Bangs, Joann;University of Minnesota","Bangs, Joann",55824948600,
"Banks, Doyle W.;University of Iowa;1979","Banks, Doyle W.",57191772078,1979
"Banks, John C.;York University;1991","Banks, John C.G.",8400766000,1991
"Banks, Nina;University of Massachusetts;1999","Banks, Nina",15058549100,1999
"Banks, William;McMaster University;1992","Banks, William J.",7202540013,1992
"Banning, Kevin;University of Florida;1996","Banning, Kevin C.",16400730400,1996
"Bannister, James W.;University of North Carolina;1988","Bannister, James W.",25222551300,1988
"Bansak, Cynthia;University of California, San Diego;2000","Bansak, Cynthia A.",14218996100,2000
"Bantel, Karen;University of Michigan;1987","Bantel, Karen A.",6506849365,1987
"Bantham, John;Syracuse University","Bantham, John H.",6508059229,
"Banzhaf, H. Spencer;Duke University;2001","Banzhaf, H. Spencer",6603516059,2001
"Bao, Ben-Hsien;University of Missouri;1984","Bao, Ben Hsien",8147652900,1984
"Bao, Da-Hsien;University of Southern California;1981","Bao, Da Hsien",8147653000,1981
"Bao, Yong;University of California, Riverside;2004","Bao, Yong",55085057300,2004
"Bapna, Ravi;University of Connecticut;1999","Bapna, Ravi",7003835815,1999
"Baptista, Alexandre;University of Minnesota;2001","Baptista, Alexandre M.",7007078697,2001
"Bar-Isaac, Heski;London School of Economics and Political Science;2004","Bar-Isaac, Heski",8929385800,2004
"Bar-Yosef, Sasson;Aston University;1973","Bar-Yosef, Sasson",25222676600,1971
"Bar-Yosef, Sasson;Birmingham University","Bar-Yosef, Sasson",25222676600,1971
"Bar, Michael;University of Minnesota;2005","Bar, Michael",26435067200,2005
"Bar, Talia;Yale University;2003","Bar, Talia",12789252300,2003
"Baradwaj, Babu G.;Texas A&M University;1991","Baradwaj, Babu G.",16426873900,1991
"Baranoff, Etti G.;University of Texas at Austin;1993","Baranoff, Etti G.",6603230678,1993
"Barari, Mahua;Iowa State University;1992","Barari, Mahua",24467258900,1992
"Barbato, Robert J.;Michigan State University;1979","Barbato, Robert",7003283286,1979
"Barbee, William;Catholic University of America;1974","Barbee, William C.",6603158780,1974
"Barber, Alison E.;University of Wisconsin, Madison;1990","Barber, Alison E.",7101960976,1990
"Barber, Brad M.;University of Chicago;1991","Barber, Brad M.",7102896501,1991
"Barber, Edward;Birkbeck College;1986","Barber, Edward",56100444400,1986
"Barber, Joel R.;University of Arizona;1989","Barber, Joel R.",7402350464,1989
"Barberis, Nicholas;Harvard University;1996","Barberis, Nicholas C.",56067979000,1996
"Barbezat, Daniel P.;University of Illinois;1988","Barbezat, Daniel P.",6603658810,1988
"Barbezat, Debra A.;University of Michigan;1985","Barbezat, Debra A.",55957378600,1985
"Barbour, G. Jeffrey;Florida State University;1973","Barbour, G. Jeffrey",16462266700,1973
"Barbour, James L.;University of Kentucky;1987","Barbour, James L.",36951710400,1987
"Barbour, Karie;University of Tennessee;2004","Barbour, Karie A.",6603981394,2004
"Barclay, Lizabeth A.;Wayne State University;1981","Barclay, Lizabeth A.",7006679368,1981
"Barclay, Michael J.;Stanford University;1986","Barclay, Michael J.",7006382309,1986
"Bardhan, Indranil R.;University of Texas at Austin;1995","Bardhan, Indranil R.",6602370448,1995
"Bardhan, Pranab K.;Cambridge University","Bardhan, Pranab",7005063270,
"Bardhan, Pranab K.;Cambridge University;1966","Bardhan, Pranab",7005063270,1966
"Bareil, Celine;Universite de Montreal","Bareil, Céline",16553881500,
"Bareket, Moshe;Columbia University;2002","Bareket, Moshe",16052353200,2002
"Barelli, Paulo;Columbia University;2004","Barelli, Paulo",6603067428,2004
"Barenbaum, Lester;Rutgers University;1976","Barenbaum, Lester",24498465800,1976
"Barfield, Jesse T.;Louisiana State University;1971","Barfield, Jesse",6701538764,1971
"Barham, Tania;University of California, Berkeley;2005","Barham, Tania",7801647497,2005
"Bariff, Martin L.;University of Illinois;1973","Bariff, Martin L.",24549485000,1973
"Bariff, Martin;University of Illinois;1973","Bariff, Martin L.",24549485000,1973
"Baril, Charles P.;University of Florida;1987","Baril, Charles P.",56016053400,1987
"Barilla, Anthony;Kansas State University;2001","Barilla, Anthony G.",8918625100,2001
"Barken, Marlene E.;Harvard University;1981","Barken, Marlene",54992711000,1981
"Barker, James R.;University of Colorado;1993","Barker, James R.",8911371300,1993
"Barker, Jeffrey H.","Barker, Jeffrey H.",57212692249,
"Barker, Katherine J.;University of Arkansas;1999","Barker, Katherine J.",16642127400,1999
"Barker, Randolph T.;Florida State University;1976","Barker, Randolph T.",7202725465,1976
"Barker, Robert L.;University of Alabama;1974","Barker, Robert",12142035600,1974
"Barker, Robert M.;Syracuse University;1991","Barker, Robert M.",56216454000,1991
"Barker, Vincent;University of Illinois;1992","Barker, Vincent L.",7006710294,1992
"Barkess, Lynn;University of New South Wales;2000","Barkess, Lynn",57065595200,2000
"Barkhi, Reza;Ohio State University;1995","Barkhi, Reza",6603581477,1995
"Barki, Henri;University of Western Ontario","Barki, Henri",57202939159,
"Barkman, Arnold I.;University of Houston;1974","Barkman, Arnold I.",6603040430,1974
"Barko, John;Boston College","Barko, John W.",7003633114,
"Barkoulas, John;Boston College","Barkoulas, John T.",6701324567,
"Barkoulas, John;Boston College;1995","Barkoulas, John T.",6701324567,1995
"Barlev, Ben-Zion;New York University;1969","Barlev, Benzion",6507934457,
"Barlev, Benzion;New York University;1969","Barlev, Benzion",6507934457,1970
"Barlev, Benzion;New York University;1970","Barlev, Benzion",6507934457,1970
"Barlevy, Gadi;Harvard University;1997","Barlevy, Gadi",6506092828,1997
"Barling, Julian;University of the Witwatersrand;1974","Barling, J. M.",36788518700,1974
"Barlow, C.;Case Western Reserve University;1990","Barlow, Christopher M.",7102705276,1990
"Barlow, K. Graham I.;University of Manchester","Barlow, Graham",57190484784,
"Barman, Samir;Clemson University;1987","Barman, Samir",7102545579,1987
"Barnes-Schuster, Dawn;Northwestern University;1996","Barnes-Schuster, Dawn",6507521573,1996
"Barnes, Clarence H.;University of Tennessee;1973","Barnes, Clarence H.",57035542700,1973
"Barnes, Frank C.;Georgia State University;1973","Barnes, Frank C.",57190467833,1973
"Barnes, Louis B.;Harvard University;1958","Barnes, Louis B.",39261121700,1958
"Barnes, Thomas H.;University of Kentucky;1981","Barnes, Tom H.",14065841800,1981
"Barnes, William F.;University of Notre Dame;2001","Barnes, William F.",57012558100,2001
"Barnett, Andy H.;University of Virginia;1978","Barnett, Andy H.",7203071430,1978
"Barnett, Arnold I.;Massachusetts Institute of Technology;1973","Barnett, Arnold I.",7203071452,1973
"Barnett, Carole;University of Michigan;1994","Barnett, Carole K.",7102281264,1994
"Barnett, Harold C.;Massachusetts Institute of Technology;1973","Barnett, Harold C.",35116207100,1973
"Barnett, Richard;University of Minnesota;1989","Barnett, Richard C.",7201800959,1989
"Barnett, William A.;Carnegie Mellon University;1974","Barnett, William A.",7102771655,1974
"Barnett, William P.;University of California, Berkeley;1988","Barnett, William P.",7102771669,1988
"Barnett, William;Michigan State University;1974","Barnett, William",57204346882,1974
"Barney, Douglas K.;University of Mississippi;1993","Barney, Douglas K.",7003539381,1993
"Barney, Jay B.;Yale University;1982","Barney, Jay B.",24524350000,1982
"Barney, L. Dwayne;Texas A&M University;1984","Barney, L. Dwayne",8702292200,1984
"Barnhart, Cora M.;Clemson University;1995","Barnhart, Cora Moore",7006475151,1995
"Barnhart, Scott W.;Texas A&M University;1984","Barnhart, Scott W.",7005269442,1984
"Barnhill, Theodore M.;University of Michigan;1974","Barnhill, Theodore M.",6506761415,1974
"BarNir, Anat;Syracuse University;1998","BarNir, Anat",6602805847,1998
"Barniv, Ran;Ohio State University;1983","Barniv, Ran Ron",36964963700,1983
"Barnowe, J. Thad;University of Michigan;1973","Barnowe, J. Thad",6506400858,1973
"Baron, C. David;University of Illinois;1970","Baron, David",57192954440,1970
"Baron, James N.;University of California, Santa Barbara;1982","Baron, James N.",7401569537,1982
"Baron, Michelle M.;Stanford University","Baron, Michelle M.",7202116413,
"Baron, Robert A.;University of Iowa;1958","Baron, Robert Alan",7202712750,1958
"Baron, Robert A.;University of Iowa;1968","Baron, Robert Alan",7202712750,1958
"Barone-Adesi, Giovanni;University of Chicago;1982","Barone-Adesi, Giovanni",6602332174,1982
"Barone, Gerhard J.;University of Wisconsin, Madison;2002","Barone, Gerhard J.",36712937300,2002
"Barr, Jason;Columbia University;2003","Barr, Jason M.",7202043584,2003
"Barr, Pamela S.;University of Illinois;1991","Barr, Pamela S.",7102507692,1991
"Barr, Steve H.;University of Iowa;1986","Barr, Steve H.",7202693269,1986
"Barr, Steven H.;University of Iowa;1986","Barr, Steve H.",7202693269,1986
"Barr, Tavis;Columbia University;1992","Barr, Tavis",24437896000,1992
"Barragato, Charles A.;CUNY, Baruch College;2002","Barragato, Charles A.",6507728420,2002
"Barrera, Albino O.P.","Barrera, Albino",7005851657,
"Barrese, James T.;Rutgers University;1982","Barrese, James T.",55649307600,1982
"Barrett, Anthony;George Washington University;1983","Barrett, Anthony",57192356795,1984
"Barrett, Anthony;George Washington University;1984","Barrett, Anthony",57192356795,1984
"Barrett, Deborah;Rice University;1983","Barrett, Deborah J.",57191046614,1983
"Barrett, Frank J.;Case Western Reserve University;1989","Barrett, Frank J.",7006554705,1989
"Barrett, Kevin S.;Virginia Polytechnic Institute and State University;1991","Barrett, Kevin Stanton",7101812055,1991
"Barrett, Michael;Cambridge University;1996","Barrett, Michael Ian",7202188790,1996
"Barrett, Richard;University of Wisconsin, Madison;1972","Barrett, Richard",7202349943,1972
"Barrett, Robert;Virginia Polytechnic Institute and State University;1984","Barrett, Robert T.",7202349901,1984
"Barrett, W. Brian;Georgia Institute of Technology;1983","Barrett, W. Brian",7004482671,1983
"Barrick, John A.;University of Nebraska;1998","Barrick, John A.",7003921687,1998
"Barrick, John;University of Nebraska;1998","Barrick, John A.",7003921687,1998
"Barringer, Bruce;University of Missouri;1995","Barringer, Bruce R.",6602245126,1995
"Barringer, Melissa;Cornell University;1992","Woodard Barringer, Melissa",6504783427,1992
"Barrington, Linda;University of Illinois;1991","Barrington, Linda",36850794600,1991
"Barrios-Choplin, Bob;University of Texas at Austin;1993","Barrios-Choplin, John R.",57191082470,1993
"Barro, Robert J.;Harvard University;1970","Barro, Robert T.",6603903102,1970
"Barron, John M.;Brown University;1976","Barron, John M.",35616774700,1976
"Barron, Lisa;University of California, Los Angeles;1998","Barron, Lisa A.",25630150300,1998
"Barron, Orie E.;University of Oregon;1993","Barron, Orie E.",7004531203,1993
"Barry, Bruce;University of North Carolina;1991","Barry, Bruce",8746583100,1991
"Barry, David;University of Maryland, College Park;1986","Barry, David",55432624600,1986
"Barsade, Sigal;University of California, Berkeley;1994","Barsade, Sigal Goland",12345437300,1994
"Barseghyan, Levon;Northwestern University;2003","Barseghyan, Levon",14007967700,2003
"Barsky, Noah P.;University of Connecticut;1998","Barsky, Noah P.",6508323978,1998
"Barsky, Robert;Massachusetts Institute of Technology;1986","Barsky, Robert B.",6602991063,1986
"Bart, Barbara;University of Georgia;1980","Bart, Barbara D.",7006472195,1980
"Bartel, Ann;Columbia University;1974","Bartel, Ann P.",7005892985,1974
"Bartel, Caroline;University of Michigan;1998","Bartel, Caroline A.",6601983617,1998
"Bartel, Henry;Indiana University;1978","Bartel, Henry",14059529100,1978
"Bartell, Marvin;Northwestern University;1972","Bartell, Marvin",7801529996,1972
"Bartelt, Pearl;Ohio State University;1972","Bartelt, Pearl W.",57225426131,1972
"Barth, James R.;Ohio State University;1972","Barth, James R.",35791509900,1972
"Barth, Mary E.;Stanford University;1989","Barth, Mary E.",7102913646,1989
"Barth, Peter S.;University of Michigan;1965","Barth, Peter S.",7201780025,1965
"Bartholomew, A. Wayne;Cornell University;1972","Bartholomew, Wayne",7003383237,1972
"Bartkus, James;University of New Orleans;2004","Bartkus, James R.",55781885300,2004
"Bartlett, Randall;Stanford University;1971","Bartlett, Randall",7201859029,1971
"Bartlett, Robin L.;Michigan State University;1974","Bartlett, Robin L.",7201859164,1974
"Bartlett, Roger W.;University of Houston;1980","Bartlett, Roger W.",36901239100,1980
"Bartley, Alan;Vanderbilt University;1999","Bartley, William Alan",7003490621,1999
"Bartley, Jon W.;University of North Carolina;1978","Bartley, Jon W.",24443297800,1978
"Bartol, Kathryn M.;Michigan State University;1972","Bartol, Kathryn M.",6603583000,1972
"Barton, Allan D.;Cambridge University;1961","Barton, Allan D.",12799351300,1961
"Barton, Jan J.;University of Alabama;1998","Barton, Jan",8661412600,1998
"Barton, R. B.;University of Arkansas;1968","Barton, Rufus B.",57201290451,1968
"Barton, Sidney L.;Indiana University;1985","Barton, Sidney L.",7201743978,1985
"Barton, Thomas L.;University of Florida;1984","Barton, Thomas L.",35937688600,1984
"Bartov, Eli;University of California, Berkeley;1989","Bartov, Eli",7004211924,1989
"Bartram, Sohnke;WHU Koblenz;1998","Bartram, Söhnke M.",8697721000,1998
"Bartunek, Jean;University of Illinois, Chicago;1976","Bartunek, Jean Marie",7006397771,1976
"Bartunek, Kenneth S.;Louisiana State University;1991","Bartunek, Kenneth S.",6505845333,
"Barua, Anitesh;Carnegie Mellon University;1990","Barua, Anitesh",7103412387,1990
"Baruch, Shmuel;Washington University in St. Louis;1998","Baruch, Shmuel",6603182635,1998
"Barut, Yasar;Purdue University;1998","Barut, Yasar N.",6506068004,1998
"Baryla, Edward A. Jr.;University of Alabama;1995","Baryla, Edward A.",10140242900,1995
"Baryla, Edward A.;University of Alabama;1995","Baryla, Edward A.",10140242900,1995
"Baryla, Edward;University of Alabama;1995","Baryla, Edward A.",10140242900,1995
"Barzel, Yoram;University of Chicago;1961","Barzel, Yoram",6603253862,1961
"Basadur, Min S.;University of Cincinnati;1979","Basadur, Min",6602323713,1979
"Basak, Suleyman;Carnegie Mellon University;1993","Basak, Suleyman",7102100242,1993
"Basch, Donald L.;Yale University;1977","Basch, Donald L.",6602521164,1977
"Basciano, Peter M.;Kent State University;1999","Basciano, Peter M.",16063539700,1999
"Bashaw, David;University of Wisconsin, Milwaukee;1998","Bashaw, David J.",6506909443,1998
"Bashir, Abdel H.;University of Wisconsin, Madison;1990","Bashir, Abdel Hameed M.",25022974300,1990
"Basile, Anthony;New York University;2001","Basile, Anthony",56537865700,2001
"Basistha, Arabinda;University of Washington;2002","Basistha, Arabinda",16315264500,2002
"Baskerville, Rachel;University of Otago;1989","Baskerville, Rachel Francis",8116602700,1989
"Baskerville, Richard;University of London;1986","Baskerville, Richard L.",7004111975,1986
"Baskin, Otis W.;University of Texas at Austin;1975","Baskin, Otis W.",25949369700,1975
"Basmann, Robert L.;Iowa State University;1966","Basmann, Robert L.",7801601962,1966
"Bass, Bernard M.;Ohio State University;1949","Bass, Bernard M.",7102786103,1949
"Bass, Frank M.;University of Illinois;1954","Bass, Frank M.",7006163210,1954
"Bassett, Gilbert W.;University of Michigan;1973","Bassett, Gilbert W.",7005120181,1973
"Bassett, Glenn A.;Yale University;1978","Bassett, Glenn",24298144400,1978
"Bassett, Glenn;Yale University;1978","Bassett, Glenn",24298144400,1978
"Bassett, James C.;Ohio State University;1991","Bassett, James",57201300403,1991
"Bassetto, Marco;University of Chicago;1998","Bassetto, Marco",6603968952,1998
"Bastin, Hamid;Georgia State University;1989","Bastin, Hamid",55504043500,1989
"Basu, Amit;University of Rochester;1986","Basu, Amit",10242779900,1986
"Basu, Arnab;Johns Hopkins University;1997","Basu, Arnab K.",7402167351,1997
"Basu, Bharati;University of Rochester;1982","Basu, Bharati",7102934208,1982
"Basu, Devraj;Indiana University;1998","Basu, Devraj",57202709428,1998
"Basu, K.;University of Florida","Basu, Kunal",36912673600,
"Basu, Kaushik;London School of Economics and Political Science;1976","Basu, Kaushik",7005665190,1976
"Basu, Parantap;University of California, Santa Barbara;1985","Basu, Parantap",7202020275,1985
"Basu, Parikshit;Bombay","Basu, Parikshit Kumar",7202020115,
