dep,name,rank,area,degree,grad_year,school,since,annotation
Southern Methodist Univ,"Saggi, Kamal",Assoc,FLO,PHD,95,Penn,1995,Director Graduate Studies
Southern Methodist Univ,"Amaral, Pedro",Asst,E,PHD,2,Minnesota,2002,
Southern Methodist Univ,"Deng, Yi",Asst,L,PHD,3,Yale,2003,
Southern Methodist Univ,"Fredriksson, Per",Asst,DF,PHD,94,Penn,1999,
Southern Methodist Univ,"Jensen, Christian",Asst,E,PHD,3,Car Mellon,2003,
Southern Methodist Univ,"Millimet, Daniel",Asst,CJO,PHD,99,Brown,1999,
Southern Methodist Univ,"Osang, Thomas",Asst,FO,PHD,94,Ca-SnDgo,1994,Director Undergraduate Studies
Southern Methodist Univ,"Ozerturk, Saltuk",Asst,LG,PHD,1,NYU,2001,
U of Southern Mississippi,"Klinedinst, Mark A.",C-Pr,P,PHD,87,Cornell,1986,
U of Southern Mississippi,"Black, Tyrone",Prof,E,PHD,70,Tulane,1969,
U of Southern Mississippi,"Carter, George H. III",Prof,R,PHD,77,Tx A&M,1979,
U of Southern Mississippi,"Gunther, William D.",Prof,R,PHD,69,Kentucky,1998,
U of Southern Mississippi,"Mixon, Frank",Prof,J,PHD,92,Auburn,1994,
U of Southern Mississippi,"Niroomand, Farhang",Prof,F,PHD,83,Mich St,1984,Associate Dean
U of Southern Mississippi,"Nissan, Edward",Prof,R,PHD,69,Tx A&M,1969,
U of Southern Mississippi,"Sawyer, W. Charles",Prof,F,PHD,83,Arkansas,1983,
U of Southern Mississippi,"Green, Trellis Garnett",Assoc,Q,PHD,84,Fla St,1983,
U of Southern Mississippi,"Trevino, Len",Assoc,F,PHD,91,Indiana,1999,
U of Southern Mississippi,"Whitesell, Frank Cook",Assoc,A,PHD,71,Tulane,1968,
U of Southern Mississippi,"Lo, Melody",Asst,F,PHD,1,Purdue,2001,
U of Southern Mississippi,"Wong, Sunny",Asst,,PHD,2,Oregon,2002,
Southern Nazarene Univ,"Powell, Cindy",C,,PHD,,,,
Southern Nazarene Univ,"Mills, Larry W.",Prof,Mgt,PHD,78,Oklahoma,1969,
Southern Nazarene Univ,"Seyfert, Jeff",Asst,,MBA,89,Tulsa,1990,
Southern New Hampshire Univ,"Doucette, Francis G.",Dean,,EDD,78,Vanderbilt,8-94,
Southern New Hampshire Univ,"Hall, Yvonne C.",C-Pr,,PHD,81,Colo St,,
Southern New Hampshire Univ,"Johnson, R. Larry",Prof,,DBA,82,Geo Wash,,
Southern New Hampshire Univ,"Hassan, Mahboubul",Assoc,,MAPE,82,Boston U,,
Southern New Hampshire Univ,"White, Charles V.",Assoc,,PHD,73,Ohio St,,
Southern New Hampshire Univ,"Widener, Steven",Assoc,,PHD,88,NewHamp,,
Southern Oregon University,"Kempner, Ken",Dean,,PHD,79,Oregon,2001,
Southern Oregon University,"Young, Linda Wilcox",C-Pr,JOF,PHD,87,Berkeley,1994,
Southern Oregon University,"Holt, Richard P. F.",Prof,ABDM,PHD,87,Utah,1996,
Southern Oregon University,"Pirasteh, Hassan",Prof,CEG,PHD,85,Oregon,1982,
Southern Oregon University,"Rubenson, Daniel L.",Prof,CEG,PHD,85,Car Mellon,1986,
Southern Utah University,"Groesbeck, John D.",C-Ac,,PHD,93,Utah St,1993,
Southern Utah University,"Bowman, Rhead S.",Assoc,,PHD,75,Utah,1978,
Southern Utah University,"Chen, Heiwei",Asst,,PHD,97,Emory,1998,
Southern Utah University,"Craft, Kim",Asst,,PHD,96,Ca-Davis,1996,
Southwest Baptist Univ,"Whitlock, David W.",Dean,Mgt,PHD,95,Oklahoma,1999,
Southwest Baptist Univ,"DeBauche, Susan",C-As,Bus,EDD,90,Arkansas,1985,
Southwest Baptist Univ,"Ellis, Barry",Assoc,,PHD,,Texas,2001,
Southwest Baptist Univ,"Credille, Ronda",Asst,,MBA,,Drury,1990,
Southwest Baptist Univ,"Jones, James G.",Asst,ECO,MBA,,Arkansas,1988,
Southwest Baptist Univ,"Skinreich, Dale",Asst,,PHD,,Auburn,2001,
Southwest Baptist Univ,"Smith, Angie",Inst,,MBA,,SW Bapt,2001,
Southwest Minnesota St Univ,"Mitchell, George",Dean,Mgt,ABD,,,,
Southwest Minnesota St Univ,"Toland, Gerald D. Jr.",C-Pr,,PHD,,,1990,
Southwest Minnesota St Univ,"Cameron, John S.",Assoc,EFJ,PHD,79,Nebraska,1986,
Southwest Missouri St Univ,"Stone, Lorene",Dean,Soc,,,,,
Southwest Missouri St Univ,"Wasson, E. Dale",H-Pr,,PHD,80,Okla St,1969,
Southwest Missouri St Univ,"Bell, Joe A.",Prof,,PHD,80,Okla St,1971,
Southwest Missouri St Univ,"Hoftyzer, John",Prof,,PHD,74,Indiana,1987,
Southwest Missouri St Univ,"Hoppes, Robert B.",Prof,,PHD,75,Nebraska,1980,
Southwest Missouri St Univ,"Stone, Allan D.",Emer,,PHD,73,Oklahoma,1972,
Southwest Missouri St Univ,"Wyrick, Thomas L.",Prof,,PHD,79,Va Tech,1978,
Southwest Missouri St Univ,"Barari, Mahua",Assoc,,PHD,92,Iowa St,1993,
Southwest Missouri St Univ,"Olsen, Reed N.",Assoc,,PHD,89,Illinois,1990,
Southwest Missouri St Univ,"Sheets, Doris Files",Assoc,,PHD,81,Missouri,1974,
Southwest Missouri St Univ,"Cox, Larry G.",Emer,,MA,70,Kansas St,1970,
Southwest Missouri St Univ,"Gallaway, Terrel",Asst,,PHD,,Colo St,2001,
Southwest Missouri St Univ,"Topping, Elizabeth E.",Emer,,PHD,85,Missouri,1979,
Southwest Missouri St Univ,"Geile, Gerald L.",Inst,,MA,91,St Louis,1991,
Southwest Texas State Univ,"Pattison, Patricia",C,,,,,,
Southwest Texas State Univ,"Blankmeyer, Eric",Prof,F,PHD,71,Princeton,1982,
Southwest Texas State Univ,"Gowens, Paul R.",Prof,M,PHD,73,Miss,1980,
Southwest Texas State Univ,"Kishan, Ruby Pandey",Prof,E,PHD,86,Tx A&M,1986,
Southwest Texas State Univ,"Mogab, John William",Prof,O,PHD,81,Tennessee,1981,
Southwest Texas State Univ,"Charles, Joni S.",Assoc,D,PHD,87,Purdue,1984,
Southwest Texas State Univ,"Showalter, Dean",Assoc,L,PHD,94,Kentucky,1995,
Southwest Texas State Univ,"Carbacho-Burgos, Andres",Asst,O,PHD,99,Mass,1999,
Southwest Texas State Univ,"McClung, Bruce Alan",Asst,J,PHD,88,Tx A&M,1988,
Southwestern University,"Hunt, James W.",Dean,Edu,EDD,87,NW St La,1988,
Southwestern University,"Sellers, Fred E.",C-Ac,Atg,PHD,84,Kansas,1987,
Southwestern University,"Roberts, Kenneth D.",Prof,GEOT,PHD,80,Wisconsin,1981,
Southwestern University,"Young, Mary E.",Prof,CDJQ,PHD,89,Tx-Austin,1990,
Southwestern University,"Early, Dirk W.",Assoc,DEHR,PHD,95,Virginia,1994,
Southwestern University,"Karaaslar, Mehmet",VAssc,AEFL,PHD,91,Wash St,2001,
Southwestern University,"Northrop, Emily M.",Assoc,ENQR,PHD,88,Tx-Austin,1994,
Southwestern Oklahoma St U,"Rose, Ken",Dean,,EDD,,Oklahoma,1974,
Southwestern Oklahoma St U,"Nowka, Harry E.",Prof,,EDD,,Okla St,1963,
Southwestern Oklahoma St U,"Hankins, Marvin",Assoc,,EDD,,Okla St,1979,
Southwestern Oklahoma St U,"McKee, Larry",Assoc,,DPA,,Nova SE,1999,
Southwestern Oklahoma St U,"Dunn, Jerry",Asst,,PHD,2,Kansas St,2002,
Stanford University,"Pencavel, John H.",C-Pr,,PHD,69,Princeton,1979,
Stanford University,"Amemiya, Takeshi",Prof,,PHD,64,J Hopkins,1968,Edward Ames Edmonds Professor of Economics
Stanford University,"Aoki, Masahiko",Prof,,PHD,67,Minnesota,1984,Henri and Tomoye Takahashi Professor of Japanese Studies
Stanford University,"Bernheim, B. Douglas",Prof,,PHD,82,MIT,1994,Lewis and Virginia Eaton Professor in Economics
Stanford University,"Boskin, Michael J.",Prof,,PHD,71,Berkeley,1970,Tully Friedman Professor in Economics
Stanford University,"Bresnahan, Timothy F.",Prof,,PHD,80,Princeton,1979,
Stanford University,"David, Paul A.",Prof,,PHD,73,Harvard,1969,
Stanford University,"Goulder, Lawrence",Prof,,PHD,82,Stanford,1989,
Stanford University,"Greif, Avner",Prof,,PHD,89,Nrthwstrn,1993,
Stanford University,"Hall, Robert E.",Prof,,PHD,67,MIT,1978,
Stanford University,"Hammond, Peter J.",Prof,,PHD,74,Cambridge,1979,
Stanford University,"Klenow, Pete",Prof,,,,,,
Stanford University,"Krueger, Anne O.",Prof,,PHD,58,Wisconsin,,Herald L. and Caroline L. Reitch Professor in Humanities and Sciences
Stanford University,"Kurz, Mordecai",Prof,,PHD,61,Yale,1966,Joan Kenney Professor of Economics
Stanford University,"Lau, Lawrence J.",Prof,,PHD,69,Berkeley,1966,Kwoh-Ting Li Professor of Economic Development
Stanford University,"MaCurdy, Thomas E.",Prof,,PHD,78,Chicago,1983,
Stanford University,"McKinnon, Ronald I.",Prof,,PHD,61,Minnesota,1961,William D. Eberle Professor of Economics
Stanford University,"Milgrom, Paul R.",Prof,,PHD,79,Stanford,1987,"Shirley R. and Leonard W. Ely, Jr. Professor in Humanities and Sciences"
Stanford University,"Noll, Roger G.",Prof,,PHD,67,Harvard,1984,Morris M. Doyle Centennial Professor
Stanford University,"Rosenberg, Nathan",Prof,,PHD,55,Wisconsin,,"Fairleigh S. Dickinson, Jr., Professor of Public Policy"
Stanford University,"Segal, Ilya",Prof,,PHD,95,Harvard,1999,
Stanford University,"Shoven, John B.",Prof,,PHD,73,Yale,1978,Charles R. Schwab Professor of Economics
Stanford University,"Taylor, John B.",Prof,,PHD,73,Stanford,,Mary and Robert Raymond Professor of Economics
Stanford University,"Wolak, Frank A.",Prof,,PHD,85,Harvard,1986,
Stanford University,"Wright, Gavin",Prof,,PHD,69,Yale,1982,
Stanford University,"Athey, Susan",Assoc,L,PHD,95,Stanford,2001,
Stanford University,"McClellan, Mark",Assoc,,PHD,93,Harvard,9-95,
Stanford University,"Einav, Liran",Asst,,PHD,2,Harvard,7-02,
Stanford University,"Kubler, Felix",Asst,,PHD,99,Yale,1999,
Stanford University,"Kumhof, Michael",Asst,,,,,,
Stanford University,"Levin, Jonathan",Asst,,PHD,99,MIT,1999,
Stanford University,"Mahajan, Aprajil",Asst,,,,,,
Stanford University,"McKenzie, David",Asst,,PHD,1,Yale,2001,
Stanford University,"Niederle, Muriel",Asst,,,,,,
Stanford University,"Pistaferri, Luigi",Asst,,PHD,99,London,1999,
Stanford University,"Rangel, Antonio",Asst,,,,,,
Stanford University,"Rossi-Hansberg, Esteban",Asst,,PHD,2,Chicago,2002,
Stanford University,"Tadelis, Steven",Asst,,PHD,,Harvard,,
Stanford University,"Tertilt, Michele",Asst,,,,,,
Stanford University,"Vytlacil, Ed",Asst,,PHD,0,Chicago,2000,
Stanford University,"Wright, Mark",Asst,,PHD,,Chicago,,
Stanford University,"Rothwell, Geoffrey S.",SLect,,PHD,85,Berkeley,1986,
SUNY at Fredonia,"Byrne, Roger",Dean$,,PHD,,LSU,2001,
SUNY at Fredonia,"Parai, Amar K.",C-Pr,AF,PHD,79,So Meth,1988,
SUNY at Fredonia,"El Nasser, Marwan M.",Prof,EG,PHD,70,Ohio St,1970,
SUNY at Fredonia,"Foeller, William H.",Prof,AJ,PHD,72,Iowa St,1984,
SUNY at Fredonia,"Reinelt, Peter",VAsst,QR,PHD,99,Berkeley,2001,
SUNY at Fredonia,"Zhang, Shuo",VAsst,EF,PHD,3,Syracuse,2002,
SUNY Col at Cortland,"Prus, Mark J.",C-Pr,JN,PHD,85,Utah,1990,
SUNY Col at Cortland,"Botwinick, Howard I.",Assoc,BJ,PHD,88,New Sch,1985,
SUNY Col at Cortland,"Krall, Mary Elyse",Assoc,AIJQ,PHD,89,Utah,8-90,
SUNY Col at Cortland,"Phillips, Timothy P.",Assoc,M,MBA,83,Clarkson,1983,
SUNY Col at Cortland,"Burke, Kathleen",Asst,CD,PHD,,SUNY-SBr,1999,
SUNY Col at Cortland,"Polley, Susanne M.",Asst,EHM,PHD,94,Penn St,8-94,
SUNY Col at Cortland,"Spencer, Deborah L.",Asst,KFP,PHD,,Notre Dm,1999,
SUNY Col at Cortland,"Zarate-Hayos, German",Asst,FOP,PHD,,Ca-Rivers,2001,
SUNY Col at Cortland,"Britton, D.",Lect,,MS,81,Illinois,2002,
SUNY Col at Cortland,"Evans, William",Lect,,PHD,94,Union In,2003,
SUNY Col at Cortland,"Graham, Katherine",Lect,,MS,86,Cornell,1988,
SUNY Col at Cortland,"Sear, Judy",Lect,,MS,75,Syracuse,1982,
SUNY Col at Cortland,"Shirley, John",Lect,,,,,,
SUNY Col at Cortland,"Ward, Brian",Lect,,MBA,87,Syracuse,2002,
State Un College at Geneseo,"Zuckerman, Mary Ellen",Dean,Mktg,PHD,86,Columbia,9-85,
State Un College at Geneseo,"Strang, Daniel R.",Prof,CQ,PHD,75,Cornell,1992,
State Un College at Geneseo,"Asgary, Nader",Assoc,FJ,PHD,91,Houston,1996,
State Un College at Geneseo,"Gu, Anthony",Assoc,D,PHD,99,Illinois,1999,
State Un College at Geneseo,"Annala, Christopher",Asst,E,PHD,0,Wash St,2000,
State Un College at Geneseo,"Stone, Leonie L.",Asst,OD,PHD,93,Ohio St,1993,
SUNY at Old Westbury,"O'Sullivan, Patrick J.",D-Pr,Fnce,PHD,82,Fordham,9-75,
SUNY at Old Westbury,"Forti, Annette D.",Prof,,PHD,75,Fordham,,
SUNY at Old Westbury,"Geyikdagi, Yasar",Prof,,PHD,,Bath,,
SUNY at Old Westbury,"Tabriztchi, Sirousse",Assoc,,PHD,70,Columbia,,
SUNY at Old Westbury,"Keefe, Maureen",VInst,,,,,,
SUNY College at Oneonta,"Thomas, Wade L.",Dean,DEJ,PHD,82,Nebraska,1989,
SUNY College at Oneonta,"O'Dea, William P.",C-Pr,DEP,PHD,88,SUNY-Alb,1979,
SUNY College at Oneonta,"Lubell, Alfred M.",Prof,ADF,PHD,74,NYU,1974,
SUNY College at Oneonta,"Ring, David W.",Assoc,DEPR,PHD,82,SUNY-SBr,1981,
SUNY College at Oneonta,"Beck, Edward J.",Asst,DE,MBA,82,Syracuse,1977,
SUNY College at Oneonta,"McAvoy, Michael",Asst,EN,PHD,1,Illinois,2000,
SUNY College at Oswego,"Kane, John C.",C-Pr,ACJ,PHD,86,SUNY-SBr,1983,
SUNY College at Oswego,"Atri, Said",Prof,AFI,PHD,82,SUNY-Alb,1981,
SUNY College at Oswego,"Spizman, Lawrence",Prof,AJK,PHD,77,SUNY-Alb,1977,
SUNY College at Oswego,"Andrews, David",Assoc,,PHD,93,Michigan,2003,
SUNY College at Oswego,"Dighe, Ranjit S.",Assoc,AEN,PHD,98,Yale,1997,
SUNY College at Oswego,"Goffe, William L.",Assoc,ACE,PHD,90,N Carol,2000,
SUNY College at Oswego,"Graham, Glenn",Assoc,AIL,PHD,95,SUNY-Bin,1992,
SUNY College at Oswego,"Schmitt, Elizabeth Dunne",Asst,AEG,PHD,97,Iowa,1995,
SUNY at Stony Brook,"Dawes, William",C,,PHD,72,Purdue,1969,
SUNY at Stony Brook,"Dubey, Pradeep",Prof,,PHD,75,Cornell,1989,
SUNY at Stony Brook,"Hause, John C.",Prof,,PHD,62,Chicago,1978,
SUNY at Stony Brook,"Hool, Bryce",Prof,,PHD,74,Berkeley,1979,
SUNY at Stony Brook,"Montgomery, Mark",Prof,,PHD,82,Michigan,1988,
SUNY at Stony Brook,"Muench, Thomas",Prof,,PHD,65,Purdue,1975,Director of Graduate Studies
SUNY at Stony Brook,"Sanderson, Warren",Prof,,PHD,74,Stanford,1989,
SUNY at Stony Brook,"Tauman, Yair",Prof,,PHD,79,Hebrew,1989,
SUNY at Stony Brook,"Zweig, Michael",Prof,,PHD,67,Michigan,1967,Director of Undergraduate Studies
SUNY at Stony Brook,"Brusco, Sandro",Assoc,,PHD,,Stanford,2003,
SUNY at Stony Brook,"Armantier, Olivier",Asst,,PHD,98,Pittsburgh,1998,
SUNY at Stony Brook,"Benitez-Silva, Hugo",Asst,,PHD,,,,
SUNY at Stony Brook,"Carceles-Poveda, Eva",Asst,,PHD,,,,
SUNY at Stony Brook,"Dwyer, Debra",Asst,,PHD,96,Cornell,1998,
SUNY at Stony Brook,"Swann, Christopher",Asst,,PHD,97,Virginia,1999,
"Univ at Albany, SUNY","Daniel, Betty C.",C-Pr,EF,PHD,76,N Carol,1983,
"Univ at Albany, SUNY","Jerison, Michael",Prof,DC,PHD,77,Wisconsin,1977,
"Univ at Albany, SUNY","Kinal, Terrence",Prof,CD,PHD,76,Minnesota,1980,
"Univ at Albany, SUNY","Lahiri, Kajal",Prof,E,PHD,75,Rochester,1977,
"Univ at Albany, SUNY","Sattinger, Michael",Prof,J,PHD,73,Car Mellon,1981,
"Univ at Albany, SUNY","Uppal, Jogindar S.",Prof,OH,PHD,65,Minnesota,1971,
"Univ at Albany, SUNY","Yun, Kwan Koo",Prof,CD,PHD,74,Stanford,1974,
"Univ at Albany, SUNY","Dieffenbach, Bruce C.",Assoc,E,PHD,72,Harvard,1978,
"Univ at Albany, SUNY","Lankford, R. Hamilton",Assoc,HD,PHD,81,N Carol,1981,
"Univ at Albany, SUNY","Mirer, Thad W.",Assoc,H,PHD,71,Yale,1973,
"Univ at Albany, SUNY","Beauchemin, Kenneth",Asst,ED,PHD,95,Iowa,1999,
"Univ at Albany, SUNY","Chen, Stacey",Asst,J,PHD,1,Rochester,2001,
"Univ at Albany, SUNY","Jones, John",Asst,E,PHD,98,Wisconsin,1998,
"Univ at Albany, SUNY","Kim, Jae-Young",Asst,CE,PHD,95,Minnesota,1994,
"Univ at Albany, SUNY","Kranich, Laurence J.",Asst,DH,PHD,89,Rochester,1998,
"Univ at Albany, SUNY","Levy, Nadav",Asst,EL,PHD,3,Nrthwstrn,2002,
"Univ at Albany, SUNY","Marschke, Gerald",Asst,DJL,PHD,98,Chicago,1998,
"Univ at Albany, SUNY","Masters, Adrian",Asst,EJ,PHD,95,Penn,2003,
"Univ at Albany, SUNY","Zhao, Rui",Asst,DL,PHD,1,Minnesota,2001,
SUNY at Binghamton,"Kokkelenberg, Edward C.",C-Pr,EO,PHD,81,Nrthwstrn,1980,
SUNY at Binghamton,"Basmann, Robert L.",Prof,C,PHD,66,Iowa St,1988,
SUNY at Binghamton,"Bischoff, Charles W.",Prof,EC,PHD,68,MIT,1977,
SUNY at Binghamton,"Britto, Ronald",Prof,FE,PHD,66,Brown,1974,
SUNY at Binghamton,"Greene, Kenneth V.",Prof,HK,PHD,68,Virginia,1968,
SUNY at Binghamton,"Hanes, Christopher L.",Prof,EN,PHD,90,Harvard,2003,
SUNY at Binghamton,"Kern, Clifford R.",Prof,R,PHD,74,Harvard,1971,Director of Graduate Studies
SUNY at Binghamton,"Kumbhakar, Subal C.",Prof,C,PHD,86,S Calif,2001,
SUNY at Binghamton,"Masters, Stanley H.",Prof,J,PHD,65,Princeton,1981,Director of Undergraduate Studies
SUNY at Binghamton,"Ofek, Haim",Prof,J,PHD,71,Columbia,1981,
SUNY at Binghamton,"Polachek, Solomon W.",Prof,J,PHD,73,Columbia,1983,
SUNY at Binghamton,"Yoon, Bong J.",Prof,JC,PHD,78,Illinois,1983,
SUNY at Binghamton,"Wolcott, Susan",Assoc,FN,PHD,88,Stanford,2003,
SUNY at Binghamton,"Henderson, Daniel",Asst,C,PHD,3,Ca-Rivers,2003,
SUNY at Binghamton,"Jones, Barry",Asst,EC,PHD,99,Wash U,1999,
SUNY at Binghamton,"Jones, Mingmei",VAsst,HD,PHD,99,Wash U,1999,
SUNY at Binghamton,"Khanna, Neha",Asst,QD,PHD,97,Cornell,1998,
SUNY at Binghamton,"Plassmann, Florenz",Asst,HRF,PHD,97,Va Tech,1999,
SUNY at Binghamton,"Wong, Linda",Asst,JD,PHD,98,Iowa,1999,
SUNY at Binghamton,"Yang, Zili",Asst,Q,PHD,93,Yale,2002,
SUNY at Buffalo,"Stinger, Charles",Dean,Hst,PHD,,,,
SUNY at Buffalo,"Ehrlich, Isaac",C-Pr,OLK,PHD,70,Columbia,1977,
SUNY at Buffalo,"Anas, Alex",Prof,DR,PHD,75,Penn,1991,
SUNY at Buffalo,"Chang, Winston W.",Prof,DF,PHD,68,Rochester,1967,
SUNY at Buffalo,"Gort, Michael",Prof,O,PHD,54,Columbia,1964,
SUNY at Buffalo,"Holmes, James M.",Prof,EF,PHD,67,Chicago,1967,
SUNY at Buffalo,"Revankar, Nagesh S.",Prof,DC,PHD,67,Wisconsin,1967,
SUNY at Buffalo,"Zarembka, Paul",Prof,BO,PHD,67,Wisconsin,1976,
SUNY at Buffalo,"Morgan, Peter B.",Assoc,D,PHD,78,Canterbu,1989,
SUNY at Buffalo,"Braguinsky, Serguey",Asst,LO,PHD,97,Keio U,2002,
SUNY at Buffalo,"Kim, Hwogyun",Asst,GEC,PHD,3,Chicago,2003,
SUNY at Buffalo,"Kim, Jinyoung",Asst,OJ,PHD,94,Chicago,,
SUNY at Buffalo,"Li, Mingliang",Asst,CIJ,PHD,3,Ca-Irvine,2003,
SUNY at Buffalo,"Liu, Zhiqiang",Asst,DECO,PHD,93,SUNY-Buf,2001,
SUNY at Buffalo,"Mendoza, Juan",Asst,ED,PHD,99,Brown,1999,
SUNY at Buffalo,"Park, Jungsoo",Asst,OF,PHD,99,Stanford,1998,
SUNY at Buffalo,"Plehn-Dujowich, Jose",Asst,LICD,PHD,1,Chicago,2001,
SUNY at Buffalo,"Subramanian, Chetan",Asst,ECF,PHD,0,S Calif,2001,
SUNY at Buffalo,"Wakai, Katsutoshi",Asst,GD,PHD,2,Yale,2002,
SUNY at Buffalo,"Wu, Shaowen",Asst,CEF,PHD,98,Ohio St,2001,
SUNY at Buffalo,"Yin, Yong",Asst,CDE,PHD,95,Ohio St,1995,
SUNY Empire State College,"Elliott, Joyce",VPAA,,PHD,,,1989,
SUNY Empire State College,"RyanMann, Duncan",Assoc,I,PHD,84,Penn,1994,
SUNY Empire State College,"Cobb, Anne",Asst,I,PHD,69,N Carol,1990,
SUNY Empire State College,"Angiello, Joseph",,A,PHD,77,Tx-Austin,1983,
SUNY Empire State College,"Coffey, Sergia",,,PHD,,,,
SUNY Empire State College,"DuBois, David",,M,PHD,90,Union In,1976,
SUNY Empire State College,"Fortunato, Michael",,OMF,PHD,84,Harvard,1990,
SUNY Empire State College,"Fulk, David",,,ABD,,,,
SUNY Empire State College,"Giordano, Justin",,M,MBA,,St Johns,1992,
SUNY Empire State College,"Hartley, William",,,PHD,,,,
SUNY Empire State College,"Herdendorf, Phyllis",,F,PHD,81,SUNY,1987,
SUNY Empire State College,"Hunt, Alan",,,,,,,
SUNY Empire State College,"Jarvis, Leslie",,A,PHD,82,New Sch,1986,
SUNY Empire State College,"Jones, Otolorin",,A,PHD,83,Ohio U,1985,
SUNY Empire State College,"Lill, Lloyd",,BO,PHD,77,Walden,1973,
SUNY Empire State College,"Mendelsohn, Frieda",,,ABD,,,,
SUNY Empire State College,"Musoke, Moses",,NM,PHD,78,Wisconsin,1985,
SUNY Empire State College,"Pauszek, Ruffin",,A,MBA,,SUNY-Buf,1992,
SUNY Empire State College,"Saueracher, Ed",,,PHD,,,,
SUNY Empire State College,"Sussman, Jeffrey",,G,PHD,75,CUNY,1975,
SUNY Empire State College,"Todd, Edward",,A,PHD,69,Chicago,1985,
SUNY Empire State College,"Weiss, Jeffrey",,A,PHD,67,Harvard,1986,
SUNY at New Paltz,"Seshu, Chigurupati R.",Assoc,AEO,PHD,60,New Sch,1967,
SUNY at New Paltz,"Azari-Rad, Hamid",Asst,,PHD,96,Utah,1999,
SUNY at New Paltz,"Mozayeni, Simin B.",Asst,ALH,PHD,89,Columbia,1990,
"SUNY, Col at Plattsburgh","Shojai, Siamack",Dean,GQ,PHD,84,Fordham,2001,
"SUNY, Col at Plattsburgh","Christopherson, Robert L.",C-Ac,GH,PHD,90,Wayne St,1990,
"SUNY, Col at Plattsburgh","Jang, Young S.",Prof,CD,PHD,69,SUNY-Alb,1968,
"SUNY, Col at Plattsburgh","Page, Walter",Prof,DE,PHD,68,Kansas,1983,
"SUNY, Col at Plattsburgh","Duffy, Neal E.",Assoc,CR,PHD,82,W Virginia,1982,
"SUNY, Col at Plattsburgh","Fitzpatrick, Ellen",Asst,FOQ,PHD,97,Mich St,1994,
"SUNY, Col at Plattsburgh","Gregoriou, Greg",Vis,G,ABD,4,Quebec,2003,
"SUNY, Col at Plattsburgh","Yu, Susana",Asst,G,PHD,2,Baruch,2002,
SUNY Col at Potsdam,"Pletcher, Galen K.",Dean,Phil,PHD,71,Michigan,,
SUNY Col at Potsdam,"Portugal, Edwin",C-Ac,,PHD,93,SUNY-Alb,,
SUNY Col at Potsdam,"Baktari, Paul",Assoc,,PHD,,W Virginia,,
SUNY Col at Potsdam,"Cliff, Lee",Assoc,,MBA,,Clarkson,,
SUNY Col at Potsdam,"Gonos, George",Assoc,,PHD,,,,
SUNY Col at Potsdam,"Mosier, Donna",Assoc,,PHD,95,Clarkson,1997,
SUNY Col at Potsdam,"Nuwer, Michael J.",Assoc,,PHD,85,Utah,1986,
SUNY Col at Potsdam,"Shu, Florence P.",Assoc,,PHD,86,Mich St,1986,
SUNY Col at Potsdam,"Campbell, Martha",Asst,,PHD,91,New Sch,1999,
SUNY Col at Potsdam,"Kistler, David",Asst,,JD,,,,
SUNY Col at Potsdam,"Lin, Meilee Wu",Asst,,PHD,,Pittsburgh,,
SUNY Col at Potsdam,"Timmerman, Joe",Asst,,PHD,,,,
SUNY College at Purchase,"O'Cleireacain, Seamus",Prof,,PHD,71,Michigan,1974,
SUNY College at Purchase,"Bell, Peter F.",Assoc,,PHD,68,Wisconsin,1971,
SUNY College at Purchase,"Christensen, Kimberly",Assoc,,PHD,86,Mass,1985,
SUNY College at Purchase,"Ikeda, Sanford",Assoc,,PHD,88,NYU,1990,
Stephen F. Austin St Univ,"Rogers, Violet C.",Dean$,Atg,PHD,93,North Tx,1991,
Stephen F. Austin St Univ,"Jones, Clifton T.",C-Pr,CD,PHD,85,Tx A&M,1995,
Stephen F. Austin St Univ,"Howard, James E.",Assoc,AC,PHD,77,Georgia,1976,
Stephen F. Austin St Univ,"Stroup, Michael",Assoc,DH,PHD,93,Fla St,1999,
Stephen F. Austin St Univ,"Ballinger, T. Parker",Asst,CE,PHD,99,Houston,1999,
Stephen F. Austin St Univ,"Ishwaran, Jayvanth",Asst,EF,PHD,97,Purdue,1997,
Stephen F. Austin St Univ,"Rummery, Sarah",Asst,J,PHD,94,Austr Natl,1998,
Stephen F. Austin St Univ,"Thompson, Mark",Asst,CD,PHD,3,Tx Tech,2003,
Stetson University,"Ballenger, Grady",Dean,Eng,PHD,83,N Carol,1998,
Stetson University,"Long, Neal B.",C-Pr,ACP,PHD,64,Indiana,1974,
Stetson University,"Wood, Richard H. Jr.",Prof,AFO,PHD,72,Wisconsin,1970,
Stetson University,"Aldrich, Carole",Visit,ACD,PHD,72,Car Mellon,1998,
Stetson University,"Thaver, Ranjini L.",Assoc,AHP,PHD,95,Notre Dm,1992,
Richard Stockton College,"Grites, Thomas J.",Dean$,,PHD,74,Maryland,1977,
Richard Stockton College,"Figart, Deborah M.",C-Ac,JI,PHD,86,American,1995,
Richard Stockton College,"Elmore, Elizabeth A.",Prof,CJ,PHD,76,Notre Dm,1972,
